t, r_obox_x, r_obox_y, r_obox_phi
2.244000196456909180e+00, -7.771304249763488770e-02, 6.089749932289123535e-01, 5.229289177805185318e-03
2.245000123977661133e+00, -7.809085398912429810e-02, 6.080192923545837402e-01, 5.214704200625419617e-03
2.246000051498413086e+00, -7.846703380346298218e-02, 6.070665121078491211e-01, 5.201853811740875244e-03
2.247000217437744141e+00, -7.884235680103302002e-02, 6.061167716979980469e-01, 5.188007373362779617e-03
2.248000144958496094e+00, -7.921705394983291626e-02, 6.051700711250305176e-01, 5.172258242964744568e-03
2.249000072479248047e+00, -7.959021627902984619e-02, 6.042255759239196777e-01, 5.153651814907789230e-03
2.250000000000000000e+00, -7.996220886707305908e-02, 6.032840013504028320e-01, 5.135061684995889664e-03
2.251000165939331055e+00, -8.033479750156402588e-02, 6.023405194282531738e-01, 5.121684633195400238e-03
2.252000093460083008e+00, -8.070624619722366333e-02, 6.013998985290527344e-01, 5.108393263071775436e-03
2.253000020980834961e+00, -8.107358217239379883e-02, 6.004635691642761230e-01, 5.089695099741220474e-03
2.254000186920166016e+00, -8.143978565931320190e-02, 5.995301604270935059e-01, 5.071085877716541290e-03
2.255000114440917969e+00, -8.180644363164901733e-02, 5.986037850379943848e-01, 5.055695306509733200e-03
2.256000041961669922e+00, -8.217196166515350342e-02, 5.976802706718444824e-01, 5.040323361754417419e-03
2.257000207901000977e+00, -8.253633975982666016e-02, 5.967596173286437988e-01, 5.024982616305351257e-03
2.258000135421752930e+00, -8.289957791566848755e-02, 5.958418250083923340e-01, 5.009657703340053558e-03
2.259000062942504883e+00, -8.326167613267898560e-02, 5.949268937110900879e-01, 4.994336050003767014e-03
2.259999990463256836e+00, -8.362263441085815430e-02, 5.940148234367370605e-01, 4.979005549103021622e-03
2.261000156402587891e+00, -8.398261666297912598e-02, 5.931054949760437012e-01, 4.964905325323343277e-03
2.262000083923339844e+00, -8.434131741523742676e-02, 5.921989083290100098e-01, 4.951495677232742310e-03
2.263000011444091797e+00, -8.470050245523452759e-02, 5.912901759147644043e-01, 4.938747268170118332e-03
2.264000177383422852e+00, -8.505617827177047729e-02, 5.903778672218322754e-01, 4.920115694403648376e-03
2.265000104904174805e+00, -8.540903031826019287e-02, 5.894733667373657227e-01, 4.899793770164251328e-03
2.266000032424926758e+00, -8.576337993144989014e-02, 5.885780453681945801e-01, 4.884866066277027130e-03
2.267000198364257812e+00, -8.611662685871124268e-02, 5.876854658126831055e-01, 4.869941156357526779e-03
2.268000125885009766e+00, -8.646877110004425049e-02, 5.867956876754760742e-01, 4.855030216276645660e-03
2.269000053405761719e+00, -8.681980520486831665e-02, 5.859087109565734863e-01, 4.840121604502201080e-03
2.270000219345092773e+00, -8.716972917318344116e-02, 5.850244760513305664e-01, 4.825203679502010345e-03
2.271000146865844727e+00, -8.751857280731201172e-02, 5.841429829597473145e-01, 4.810328595340251923e-03
2.272000074386596680e+00, -8.786635845899581909e-02, 5.832642316818237305e-01, 4.795545712113380432e-03
2.273000001907348633e+00, -8.821307867765426636e-02, 5.823881626129150391e-01, 4.780841525644063950e-03
2.274000167846679688e+00, -8.855888247489929199e-02, 5.815147161483764648e-01, 4.767402540892362595e-03
2.275000095367431641e+00, -8.890362083911895752e-02, 5.806440114974975586e-01, 4.754040390253067017e-03
2.276000022888183594e+00, -8.924749493598937988e-02, 5.797755122184753418e-01, 4.736701026558876038e-03
2.277000188827514648e+00, -8.959027379751205444e-02, 5.789096951484680176e-01, 4.719200544059276581e-03
2.278000116348266602e+00, -8.993175625801086426e-02, 5.780470371246337891e-01, 4.705565515905618668e-03
2.279000043869018555e+00, -9.027222543954849243e-02, 5.771865844726562500e-01, 4.695929586887359619e-03
2.280000209808349609e+00, -9.061148762702941895e-02, 5.763288736343383789e-01, 4.685294348746538162e-03
2.281000137329101562e+00, -9.095001220703125000e-02, 5.754734873771667480e-01, 4.668164998292922974e-03
2.282000064849853516e+00, -9.128702431917190552e-02, 5.746200680732727051e-01, 4.647079389542341232e-03
2.282999992370605469e+00, -9.162272512912750244e-02, 5.737699866294860840e-01, 4.630120936781167984e-03
2.284000158309936523e+00, -9.195762872695922852e-02, 5.729231834411621094e-01, 4.618202336132526398e-03
2.285000085830688477e+00, -9.229143708944320679e-02, 5.720790624618530273e-01, 4.605002235621213913e-03
2.286000013351440430e+00, -9.262461215257644653e-02, 5.712375044822692871e-01, 4.592053126543760300e-03
2.287000179290771484e+00, -9.295696765184402466e-02, 5.703982710838317871e-01, 4.577483981847763062e-03
2.288000106811523438e+00, -9.328612685203552246e-02, 5.695580244064331055e-01, 4.556101281195878983e-03
2.289000034332275391e+00, -9.361421316862106323e-02, 5.687205791473388672e-01, 4.537919536232948303e-03
2.290000200271606445e+00, -9.394360333681106567e-02, 5.678892135620117188e-01, 4.528116900473833084e-03
2.291000127792358398e+00, -9.427183121442794800e-02, 5.670604705810546875e-01, 4.516409244388341904e-03
2.292000055313110352e+00, -9.459915757179260254e-02, 5.662333369255065918e-01, 4.499092698097229004e-03
2.293000221252441406e+00, -9.492535889148712158e-02, 5.654088258743286133e-01, 4.481552168726921082e-03
2.294000148773193359e+00, -9.525013715028762817e-02, 5.645880103111267090e-01, 4.467026796191930771e-03
2.295000076293945312e+00, -9.557411819696426392e-02, 5.637696385383605957e-01, 4.454117733985185623e-03
2.296000003814697266e+00, -9.589709341526031494e-02, 5.629537701606750488e-01, 4.441240802407264709e-03
2.297000169754028320e+00, -9.621895104646682739e-02, 5.621405243873596191e-01, 4.427489824593067169e-03
2.298000097274780273e+00, -9.653991460800170898e-02, 5.613297820091247559e-01, 4.414658993482589722e-03
2.299000024795532227e+00, -9.686014801263809204e-02, 5.605211853981018066e-01, 4.399755038321018219e-03
2.300000190734863281e+00, -9.717891365289688110e-02, 5.597151517868041992e-01, 4.385589621961116791e-03
2.301000118255615234e+00, -9.749653190374374390e-02, 5.589118599891662598e-01, 4.374554846435785294e-03
2.302000045776367188e+00, -9.781352430582046509e-02, 5.581110119819641113e-01, 4.361954052001237869e-03
2.303000211715698242e+00, -9.812905639410018921e-02, 5.573118329048156738e-01, 4.345281980931758881e-03
2.304000139236450195e+00, -9.844544529914855957e-02, 5.565097928047180176e-01, 4.330426920205354691e-03
2.305000066757202148e+00, -9.876108914613723755e-02, 5.557111501693725586e-01, 4.319367464631795883e-03
2.305999994277954102e+00, -9.907360374927520752e-02, 5.549202561378479004e-01, 4.307822789996862411e-03
2.307000160217285156e+00, -9.938527643680572510e-02, 5.541318058967590332e-01, 4.295701161026954651e-03
2.308000087738037109e+00, -9.969629347324371338e-02, 5.533458590507507324e-01, 4.282360430806875229e-03
2.309000015258789062e+00, -1.000059545040130615e-01, 5.525615215301513672e-01, 4.265980795025825500e-03
2.310000181198120117e+00, -1.003146693110466003e-01, 5.517796277999877930e-01, 4.249440506100654602e-03
2.311000108718872070e+00, -1.006226167082786560e-01, 5.510008335113525391e-01, 4.236442502588033676e-03
2.312000036239624023e+00, -1.009295955300331116e-01, 5.502244234085083008e-01, 4.223705269396305084e-03
2.313000202178955078e+00, -1.012355908751487732e-01, 5.494504570960998535e-01, 4.211319610476493835e-03
2.314000129699707031e+00, -1.015406548976898193e-01, 5.486788749694824219e-01, 4.198998678475618362e-03
2.315000057220458984e+00, -1.018450185656547546e-01, 5.479097366333007812e-01, 4.185982048511505127e-03
2.316000223159790039e+00, -1.021469682455062866e-01, 5.471388697624206543e-01, 4.170138854533433914e-03
2.317000150680541992e+00, -1.024479717016220093e-01, 5.463703870773315430e-01, 4.154354799538850784e-03
2.318000078201293945e+00, -1.027495041489601135e-01, 5.456084012985229492e-01, 4.141438752412796021e-03
2.319000005722045898e+00, -1.030500903725624084e-01, 5.448487997055053711e-01, 4.128507804125547409e-03
2.320000171661376953e+00, -1.033500805497169495e-01, 5.440910458564758301e-01, 4.112904425710439682e-03
2.321000099182128906e+00, -1.036491319537162781e-01, 5.433356165885925293e-01, 4.097260069102048874e-03
2.322000026702880859e+00, -1.039470732212066650e-01, 5.425829291343688965e-01, 4.085549153387546539e-03
2.323000192642211914e+00, -1.042441278696060181e-01, 5.418325662612915039e-01, 4.074030555784702301e-03
2.324000120162963867e+00, -1.045402958989143372e-01, 5.410845279693603516e-01, 4.062716383486986160e-03
2.325000047683715820e+00, -1.048355549573898315e-01, 5.403388142585754395e-01, 4.051455762237310410e-03
2.326000213623046875e+00, -1.051297411322593689e-01, 5.395954847335815430e-01, 4.038941115140914917e-03
2.327000141143798828e+00, -1.054233387112617493e-01, 5.388539433479309082e-01, 4.023873712867498398e-03
2.328000068664550781e+00, -1.057156547904014587e-01, 5.381146669387817383e-01, 4.010139033198356628e-03
2.328999996185302734e+00, -1.060068532824516296e-01, 5.373781323432922363e-01, 4.000054672360420227e-03
2.330000162124633789e+00, -1.062970682978630066e-01, 5.366430282592773438e-01, 3.985195420682430267e-03
2.331000089645385742e+00, -1.065862774848937988e-01, 5.359102487564086914e-01, 3.969246521592140198e-03
2.332000017166137695e+00, -1.068751662969589233e-01, 5.351805090904235840e-01, 3.957906737923622131e-03
2.333000183105468750e+00, -1.071631461381912231e-01, 5.344530344009399414e-01, 3.946711309254169464e-03
2.334000110626220703e+00, -1.074498519301414490e-01, 5.337278246879577637e-01, 3.935273271054029465e-03
2.335000038146972656e+00, -1.077360734343528748e-01, 5.330042243003845215e-01, 3.920662682503461838e-03
2.336000204086303711e+00, -1.080215945839881897e-01, 5.322829484939575195e-01, 3.904847661033272743e-03
2.337000131607055664e+00, -1.083058938384056091e-01, 5.315644741058349609e-01, 3.892834531143307686e-03
2.338000059127807617e+00, -1.085879579186439514e-01, 5.308440923690795898e-01, 3.879091469570994377e-03
2.339000225067138672e+00, -1.088693812489509583e-01, 5.301257967948913574e-01, 3.867442486807703972e-03
2.340000152587890625e+00, -1.091512963175773621e-01, 5.294138193130493164e-01, 3.858037525787949562e-03
2.341000080108642578e+00, -1.094320043921470642e-01, 5.287042260169982910e-01, 3.846009727567434311e-03
2.342000007629394531e+00, -1.097118780016899109e-01, 5.279968380928039551e-01, 3.834023373201489449e-03
2.343000173568725586e+00, -1.099909096956253052e-01, 5.272915959358215332e-01, 3.822091501206159592e-03
2.344000101089477539e+00, -1.102694347500801086e-01, 5.265877246856689453e-01, 3.807762637734413147e-03
2.345000028610229492e+00, -1.105470955371856689e-01, 5.258860588073730469e-01, 3.793379059061408043e-03
2.346000194549560547e+00, -1.108236908912658691e-01, 5.251873135566711426e-01, 3.782496089115738869e-03
2.347000122070312500e+00, -1.110994368791580200e-01, 5.244907140731811523e-01, 3.771743271499872208e-03
2.348000049591064453e+00, -1.113741844892501831e-01, 5.237963795661926270e-01, 3.759969491511583328e-03
2.349000215530395508e+00, -1.116480678319931030e-01, 5.231042504310607910e-01, 3.748171497136354446e-03
2.350000143051147461e+00, -1.119212359189987183e-01, 5.224141478538513184e-01, 3.737536724656820297e-03
2.351000070571899414e+00, -1.121933832764625549e-01, 5.217260718345642090e-01, 3.727491945028305054e-03
2.351999998092651367e+00, -1.124649420380592346e-01, 5.210394859313964844e-01, 3.713494632393121719e-03
2.353000164031982422e+00, -1.127358078956604004e-01, 5.203551650047302246e-01, 3.698640968650579453e-03
2.354000091552734375e+00, -1.130051538348197937e-01, 5.196729302406311035e-01, 3.684040158987045288e-03
2.355000019073486328e+00, -1.132738515734672546e-01, 5.189926028251647949e-01, 3.671959973871707916e-03
2.356000185012817383e+00, -1.135420352220535278e-01, 5.183151364326477051e-01, 3.662579227238893509e-03
2.357000112533569336e+00, -1.138090342283248901e-01, 5.176398754119873047e-01, 3.651882987469434738e-03
2.358000040054321289e+00, -1.140751913189888000e-01, 5.169667005538940430e-01, 3.641194896772503853e-03
2.359000205993652344e+00, -1.143408566713333130e-01, 5.162955522537231445e-01, 3.630762454122304916e-03
2.360000133514404297e+00, -1.146059185266494751e-01, 5.156261920928955078e-01, 3.618629882112145424e-03
2.361000061035156250e+00, -1.148682013154029846e-01, 5.149552822113037109e-01, 3.600196680054068565e-03
2.362000226974487305e+00, -1.151296421885490417e-01, 5.142866373062133789e-01, 3.585024038329720497e-03
2.363000154495239258e+00, -1.153924614191055298e-01, 5.136235952377319336e-01, 3.577915253117680550e-03
2.364000082015991211e+00, -1.156542897224426270e-01, 5.129626989364624023e-01, 3.569381078705191612e-03
2.365000009536743164e+00, -1.159149706363677979e-01, 5.123040080070495605e-01, 3.558208467438817024e-03
2.366000175476074219e+00, -1.161751747131347656e-01, 5.116466283798217773e-01, 3.544680774211883545e-03
2.367000102996826172e+00, -1.164345741271972656e-01, 5.109912753105163574e-01, 3.531198715791106224e-03
2.368000030517578125e+00, -1.166928336024284363e-01, 5.103386640548706055e-01, 3.520119935274124146e-03
2.369000196456909180e+00, -1.169502735137939453e-01, 5.096880793571472168e-01, 3.509043250232934952e-03
2.370000123977661133e+00, -1.172068938612937927e-01, 5.090395212173461914e-01, 3.497975412756204605e-03
2.371000051498413086e+00, -1.174627244472503662e-01, 5.083929896354675293e-01, 3.486941335722804070e-03
2.372000217437744141e+00, -1.177177876234054565e-01, 5.077484250068664551e-01, 3.475967794656753540e-03
2.373000144958496094e+00, -1.179720759391784668e-01, 5.071058273315429688e-01, 3.465049434453248978e-03
2.374000072479248047e+00, -1.182269603013992310e-01, 5.064603090286254883e-01, 3.455644939094781876e-03
2.375000000000000000e+00, -1.184810623526573181e-01, 5.058167576789855957e-01, 3.446286544203758240e-03
2.376000165939331055e+00, -1.187330111861228943e-01, 5.051801204681396484e-01, 3.435492049902677536e-03
2.377000093460083008e+00, -1.189841777086257935e-01, 5.045454502105712891e-01, 3.424713155254721642e-03
2.378000020980834961e+00, -1.192345544695854187e-01, 5.039127469062805176e-01, 3.413949860259890556e-03
2.379000186920166016e+00, -1.194839179515838623e-01, 5.032820105552673340e-01, 3.404004732146859169e-03
2.380000114440917969e+00, -1.197324767708778381e-01, 5.026532411575317383e-01, 3.394073108211159706e-03
2.381000041961669922e+00, -1.199804842472076416e-01, 5.020264387130737305e-01, 3.383360570296645164e-03
2.382000207901000977e+00, -1.202277541160583496e-01, 5.014015436172485352e-01, 3.372698556631803513e-03
2.383000135421752930e+00, -1.204739436507225037e-01, 5.007777810096740723e-01, 3.359267953783273697e-03
2.384000062942504883e+00, -1.207193732261657715e-01, 5.001559853553771973e-01, 3.345955396071076393e-03
2.385000228881835938e+00, -1.209641546010971069e-01, 4.995368123054504395e-01, 3.336237976327538490e-03
2.386000156402587891e+00, -1.212081834673881531e-01, 4.989195764064788818e-01, 3.326492849737405777e-03
2.387000083923339844e+00, -1.214516758918762207e-01, 4.983043372631072998e-01, 3.316030371934175491e-03
2.388000011444091797e+00, -1.216944009065628052e-01, 4.976910054683685303e-01, 3.305565332993865013e-03
2.389000177383422852e+00, -1.219361424446105957e-01, 4.970795214176177979e-01, 3.295908449217677116e-03
2.390000104904174805e+00, -1.221771091222763062e-01, 4.964699149131774902e-01, 3.286266000941395760e-03
2.391000032424926758e+00, -1.224176809191703796e-01, 4.958621561527252197e-01, 3.276935312896966934e-03
2.392000198364257812e+00, -1.226571425795555115e-01, 4.952553510665893555e-01, 3.264297731220722198e-03
2.393000125885009766e+00, -1.228961795568466187e-01, 4.946501851081848145e-01, 3.248122753575444221e-03
2.394000053405761719e+00, -1.231347098946571350e-01, 4.940478205680847168e-01, 3.236081916838884354e-03
2.395000219345092773e+00, -1.233716830611228943e-01, 4.934475719928741455e-01, 3.228026907891035080e-03
2.396000146865844727e+00, -1.236080974340438843e-01, 4.928491711616516113e-01, 3.219293430447578430e-03
2.397000074386596680e+00, -1.238443106412887573e-01, 4.922526180744171143e-01, 3.210266819223761559e-03
2.398000001907348633e+00, -1.240797787904739380e-01, 4.916579127311706543e-01, 3.201265120878815651e-03
2.399000167846679688e+00, -1.243143528699874878e-01, 4.910651147365570068e-01, 3.191158408299088478e-03
2.400000095367431641e+00, -1.245481818914413452e-01, 4.904741644859313965e-01, 3.181021893396973610e-03
2.401000022888183594e+00, -1.247812882065773010e-01, 4.898850321769714355e-01, 3.170920303091406822e-03
2.402000188827514648e+00, -1.250150203704833984e-01, 4.892928600311279297e-01, 3.162321634590625763e-03
2.403000116348266602e+00, -1.252459734678268433e-01, 4.886956214904785156e-01, 3.149748547002673149e-03
2.404000043869018555e+00, -1.254749000072479248e-01, 4.881050586700439453e-01, 3.135801060125231743e-03
2.405000209808349609e+00, -1.257051974534988403e-01, 4.875231981277465820e-01, 3.125917399302124977e-03
2.406000137329101562e+00, -1.259347945451736450e-01, 4.869431257247924805e-01, 3.116043750196695328e-03
2.407000064849853516e+00, -1.261636763811111450e-01, 4.863648414611816406e-01, 3.106194548308849335e-03
2.408000230789184570e+00, -1.263918280601501465e-01, 4.857883453369140625e-01, 3.096363507211208344e-03
2.409000158309936523e+00, -1.266192495822906494e-01, 4.852136373519897461e-01, 3.086540382355451584e-03
2.410000085830688477e+00, -1.268459409475326538e-01, 4.846407175064086914e-01, 3.076717955991625786e-03
2.411000013351440430e+00, -1.270719319581985474e-01, 4.840695559978485107e-01, 3.066929988563060760e-03
2.412000179290771484e+00, -1.272972524166107178e-01, 4.835001528263092041e-01, 3.057206748053431511e-03
2.413000106811523438e+00, -1.275218874216079712e-01, 4.829325377941131592e-01, 3.047534963116049767e-03
2.414000034332275391e+00, -1.277458369731903076e-01, 4.823666810989379883e-01, 3.037905553355813026e-03
2.415000200271606445e+00, -1.279691010713577271e-01, 4.818025827407836914e-01, 3.028311766684055328e-03
2.416000127792358398e+00, -1.281916797161102295e-01, 4.812402427196502686e-01, 3.018746618181467056e-03
2.417000055313110352e+00, -1.284135729074478149e-01, 4.806796312332153320e-01, 3.009206615388393402e-03
2.418000221252441406e+00, -1.286347657442092896e-01, 4.801207482814788818e-01, 2.999685239046812057e-03
2.419000148773193359e+00, -1.288552582263946533e-01, 4.795636236667633057e-01, 2.990172244608402252e-03
2.420000076293945312e+00, -1.290751993656158447e-01, 4.790081679821014404e-01, 2.981786616146564484e-03
2.421000003814697266e+00, -1.292944550514221191e-01, 4.784544110298156738e-01, 2.973455237224698067e-03
2.422000169754028320e+00, -1.295129060745239258e-01, 4.779024422168731689e-01, 2.964045619592070580e-03
2.423000097274780273e+00, -1.297307014465332031e-01, 4.773522019386291504e-01, 2.954648807644844055e-03
2.424000024795532227e+00, -1.299481838941574097e-01, 4.768026173114776611e-01, 2.943220082670450211e-03
2.425000190734863281e+00, -1.301649808883666992e-01, 4.762547314167022705e-01, 2.931668888777494431e-03
2.426000118255615234e+00, -1.303808689117431641e-01, 4.757095277309417725e-01, 2.923021325841546059e-03
2.427000045776367188e+00, -1.305961012840270996e-01, 4.751659929752349854e-01, 2.914569806307554245e-03
2.428000211715698242e+00, -1.308105438947677612e-01, 4.746241867542266846e-01, 2.905318979173898697e-03
2.429000139236450195e+00, -1.310243159532546997e-01, 4.740840494632720947e-01, 2.896044868975877762e-03
2.430000066757202148e+00, -1.312374174594879150e-01, 4.735455811023712158e-01, 2.886769827455282211e-03
2.431000232696533203e+00, -1.314497888088226318e-01, 4.730078279972076416e-01, 2.880067098885774612e-03
2.432000160217285156e+00, -1.316615194082260132e-01, 4.724717438220977783e-01, 2.873467048630118370e-03
2.433000087738037109e+00, -1.318726837635040283e-01, 4.719382822513580322e-01, 2.864388981834053993e-03
2.434000015258789062e+00, -1.320832073688507080e-01, 4.714064598083496094e-01, 2.855319995433092117e-03
2.435000181198120117e+00, -1.322930753231048584e-01, 4.708762764930725098e-01, 2.846286166459321976e-03
2.436000108718872070e+00, -1.325026303529739380e-01, 4.703468680381774902e-01, 2.835173858329653740e-03
2.437000036239624023e+00, -1.327115297317504883e-01, 4.698190987110137939e-01, 2.824072958901524544e-03
2.438000202178955078e+00, -1.329193562269210815e-01, 4.692929983139038086e-01, 2.817688044160604477e-03
2.439000129699707031e+00, -1.331265270709991455e-01, 4.687685072422027588e-01, 2.811369486153125763e-03
2.440000057220458984e+00, -1.333331167697906494e-01, 4.682464599609375000e-01, 2.802472561597824097e-03
2.441000223159790039e+00, -1.335387676954269409e-01, 4.677251577377319336e-01, 2.790951868519186974e-03
2.442000150680541992e+00, -1.337437927722930908e-01, 4.672054648399353027e-01, 2.779508009552955627e-03
2.443000078201293945e+00, -1.339485049247741699e-01, 4.666882455348968506e-01, 2.770724939182400703e-03
2.444000005722045898e+00, -1.341526061296463013e-01, 4.661726355552673340e-01, 2.761953277513384819e-03
2.445000171661376953e+00, -1.343560814857482910e-01, 4.656586349010467529e-01, 2.753210719674825668e-03
2.446000099182128906e+00, -1.345588564872741699e-01, 4.651453197002410889e-01, 2.747087273746728897e-03
2.447000026702880859e+00, -1.347609907388687134e-01, 4.646335840225219727e-01, 2.741020871326327324e-03
2.448000192642211914e+00, -1.349628865718841553e-01, 4.641234874725341797e-01, 2.730288309976458549e-03
2.449000120162963867e+00, -1.351641416549682617e-01, 4.636149704456329346e-01, 2.719521988183259964e-03
2.450000047683715820e+00, -1.353644281625747681e-01, 4.631088674068450928e-01, 2.710837870836257935e-03
2.451000213623046875e+00, -1.355641037225723267e-01, 4.626043438911437988e-01, 2.702185884118080139e-03
2.452000141143798828e+00, -1.357631832361221313e-01, 4.621013998985290527e-01, 2.693592570722103119e-03
2.453000068664550781e+00, -1.359613537788391113e-01, 4.615991413593292236e-01, 2.682431135326623917e-03
2.454000234603881836e+00, -1.361591666936874390e-01, 4.610982835292816162e-01, 2.673180308192968369e-03
2.455000162124633789e+00, -1.363565325736999512e-01, 4.605998098850250244e-01, 2.667138120159506798e-03
2.456000089645385742e+00, -1.365530341863632202e-01, 4.601030349731445312e-01, 2.659260528162121773e-03
2.457000017166137695e+00, -1.367490738630294800e-01, 4.596078097820281982e-01, 2.650837879627943039e-03
2.458000183105468750e+00, -1.369445025920867920e-01, 4.591141045093536377e-01, 2.642420819029211998e-03
2.459000110626220703e+00, -1.371393054723739624e-01, 4.586219489574432373e-01, 2.634017495438456535e-03
2.460000038146972656e+00, -1.373332738876342773e-01, 4.581312537193298340e-01, 2.626348519697785378e-03
2.461000204086303711e+00, -1.375269889831542969e-01, 4.576413333415985107e-01, 2.616326324641704559e-03
2.462000131607055664e+00, -1.377203166484832764e-01, 4.571529924869537354e-01, 2.605499001219868660e-03
2.463000059127807617e+00, -1.379127204418182373e-01, 4.566668868064880371e-01, 2.597087062895298004e-03
2.464000225067138672e+00, -1.381045579910278320e-01, 4.561822712421417236e-01, 2.588835079222917557e-03
2.465000152587890625e+00, -1.382957994937896729e-01, 4.556991755962371826e-01, 2.580621978268027306e-03
2.466000080108642578e+00, -1.384861469268798828e-01, 4.552166163921356201e-01, 2.569863107055425644e-03
2.467000007629394531e+00, -1.386761516332626343e-01, 4.547353684902191162e-01, 2.561098895967006683e-03
2.468000173568725586e+00, -1.388657391071319580e-01, 4.542565941810607910e-01, 2.555466489866375923e-03
2.469000101089477539e+00, -1.390544772148132324e-01, 4.537794589996337891e-01, 2.547864336520433426e-03
2.470000028610229492e+00, -1.392427235841751099e-01, 4.533037841320037842e-01, 2.539707813411951065e-03
2.471000194549560547e+00, -1.394303739070892334e-01, 4.528295993804931641e-01, 2.531574806198477745e-03
2.472000122070312500e+00, -1.396172642707824707e-01, 4.523567557334899902e-01, 2.524076029658317566e-03
2.473000049591064453e+00, -1.398036032915115356e-01, 4.518853724002838135e-01, 2.516632201150059700e-03
2.474000215530395508e+00, -1.399895846843719482e-01, 4.514155685901641846e-01, 2.508642850443720818e-03
2.475000143051147461e+00, -1.401749998331069946e-01, 4.509471952915191650e-01, 2.500672359019517899e-03
2.476000070571899414e+00, -1.403601765632629395e-01, 4.504793584346771240e-01, 2.490752143785357475e-03
2.477000236511230469e+00, -1.405447721481323242e-01, 4.500129818916320801e-01, 2.480864059180021286e-03
2.478000164031982422e+00, -1.407284587621688843e-01, 4.495489597320556641e-01, 2.472969004884362221e-03
2.479000091552734375e+00, -1.409103721380233765e-01, 4.490822553634643555e-01, 2.462900709360837936e-03
2.480000019073486328e+00, -1.410919874906539917e-01, 4.486168324947357178e-01, 2.454984234645962715e-03
2.481000185012817383e+00, -1.412742286920547485e-01, 4.481569528579711914e-01, 2.449289662763476372e-03
2.482000112533569336e+00, -1.414556354284286499e-01, 4.476986527442932129e-01, 2.441489603370428085e-03
2.483000040054321289e+00, -1.416365057229995728e-01, 4.472417831420898438e-01, 2.433701418340206146e-03
2.484000205993652344e+00, -1.418168395757675171e-01, 4.467863142490386963e-01, 2.425946760922670364e-03
2.485000133514404297e+00, -1.419966220855712891e-01, 4.463322460651397705e-01, 2.418219577521085739e-03
2.486000061035156250e+00, -1.421758383512496948e-01, 4.458796083927154541e-01, 2.410513581708073616e-03
2.487000226974487305e+00, -1.423545032739639282e-01, 4.454283714294433594e-01, 2.402818761765956879e-03
2.488000154495239258e+00, -1.425326168537139893e-01, 4.449785351753234863e-01, 2.395134652033448219e-03
2.489000082015991211e+00, -1.427101641893386841e-01, 4.445300996303558350e-01, 2.387457061558961868e-03
2.490000009536743164e+00, -1.428871452808380127e-01, 4.440830349922180176e-01, 2.379777142778038979e-03
2.491000175476074219e+00, -1.430635750293731689e-01, 4.436373412609100342e-01, 2.372120274230837822e-03
2.492000102996826172e+00, -1.432397961616516113e-01, 4.431920051574707031e-01, 2.362607279792428017e-03
2.493000030517578125e+00, -1.434154957532882690e-01, 4.427480697631835938e-01, 2.353155752643942833e-03
2.494000196456909180e+00, -1.435903459787368774e-01, 4.423065185546875000e-01, 2.345646964386105537e-03
2.495000123977661133e+00, -1.437646597623825073e-01, 4.418663084506988525e-01, 2.338155405595898628e-03
2.496000051498413086e+00, -1.439384222030639648e-01, 4.414274692535400391e-01, 2.330697374418377876e-03
2.497000217437744141e+00, -1.441117823123931885e-01, 4.409899115562438965e-01, 2.324372064322233200e-03
2.498000144958496094e+00, -1.442846059799194336e-01, 4.405536949634552002e-01, 2.318088663741946220e-03
2.499000072479248047e+00, -1.444567292928695679e-01, 4.401189088821411133e-01, 2.310714917257428169e-03
2.500000000000000000e+00, -1.446280926465988159e-01, 4.396854043006896973e-01, 2.304013585671782494e-03
2.501000165939331055e+00, -1.447989195585250854e-01, 4.392532408237457275e-01, 2.297350205481052399e-03
2.502000093460083008e+00, -1.449694335460662842e-01, 4.388224780559539795e-01, 2.290047705173492432e-03
2.503000020980834961e+00, -1.451394408941268921e-01, 4.383930563926696777e-01, 2.282774308696389198e-03
2.504000186920166016e+00, -1.453089416027069092e-01, 4.379649758338928223e-01, 2.275532111525535583e-03
2.505000114440917969e+00, -1.454779207706451416e-01, 4.375382065773010254e-01, 2.268314361572265625e-03
2.506000041961669922e+00, -1.456465274095535278e-01, 4.371125400066375732e-01, 2.262334339320659637e-03
2.507000207901000977e+00, -1.458146125078201294e-01, 4.366881847381591797e-01, 2.256384352222084999e-03
2.508000135421752930e+00, -1.459823399782180786e-01, 4.362643659114837646e-01, 2.247451804578304291e-03
2.509000062942504883e+00, -1.461477726697921753e-01, 4.358376860618591309e-01, 2.233330393210053444e-03
2.510000228881835938e+00, -1.463124901056289673e-01, 4.354132413864135742e-01, 2.222120063379406929e-03
2.511000156402587891e+00, -1.464787274599075317e-01, 4.349939823150634766e-01, 2.218245761469006538e-03
2.512000083923339844e+00, -1.466443240642547607e-01, 4.345760941505432129e-01, 2.213294850662350655e-03
2.513000011444091797e+00, -1.468091458082199097e-01, 4.341597855091094971e-01, 2.206239150837063789e-03
2.514000177383422852e+00, -1.469734758138656616e-01, 4.337447583675384521e-01, 2.199189970269799232e-03
2.515000104904174805e+00, -1.471373140811920166e-01, 4.333310425281524658e-01, 2.192165004089474678e-03
2.516000032424926758e+00, -1.473006457090377808e-01, 4.329186081886291504e-01, 2.185164717957377434e-03
2.517000198364257812e+00, -1.474634706974029541e-01, 4.325074553489685059e-01, 2.178185386583209038e-03
